text,label
Hoá ra không phải mỗi mình có mái chó gặm 🥵,non_toxic
ok anh êiiii,non_toxic
Ông bẹn cũng đã mon men vào hội này rồi à :)),non_toxic
Đẹp lão sương sương 🙂,non_toxic
ngủ đi,non_toxic
Thăng đit lao nên lam quan chăng thê.cho va cho,toxic
Được luôn a,non_toxic
Sáng gửi thư tố cáo..,non_toxic
Nó xl cô minh hiếu r,non_toxic
Countdown cực mạnh =)),non_toxic
Thôi mấy ông ơi tâm với chả sự giờ là lo bản thân trước đi =))),non_toxic
☘️ Thuốc lá thơm : Willl - Zouk - Canion ✅ Zouk 2xx/cây ☘️ Canion ngoại 2xx/ cây ✅ Canion nội 160k/ cây. ☘️ Will 150k/ cây. ✅ Ai lấy loại nào Ib em nhé. ☘️ Em ship toàn quốc nhé,non_toxic
Hít hết mẹ r còn đâu :))))),toxic
Chúng m thử kéo chuột ghìm tâm với cái biểu cảm như a tao xem . Hộ cái,non_toxic
... thôi ra làm chai sting cho đỡ tức vậy . Công Lý chỉ là tên của một diễn viên hài .,non_toxic
Hy vọng Kristen không làm mình quá thất vọng như Charlie Angels đợt rồi,non_toxic
Quốc Thắng ơ bắt bạn phải vào tl cmt của tớ à ơ lạlol ghê,toxic
"Tuyến Đào Văn nhà nước nên cấm chúng nó chạy xe máy bác à, 1 phần kẹt xe cũng phần lớn từ tụi nó mà ra !",non_toxic
Nghĩa Hà cuối cùng cũng có cây bút xứng đáng,non_toxic
Thôi ồn im mẹ mồm đi 😆😆,non_toxic
Tuyệt vời abe 😘,non_toxic
Hôm qua mơ thấy tùng bị mất tích vô tình mình nhặt đc . Xong thấy idol tìm mình gọi ổng đến thế là gặp dc idol. Đang định bỏ điện thoại ra chụp ảnh cùng ổng mà tỉnh. Cay vl. Tí là đc chụp cùng r. 😠😁,non_toxic
Nghiệp từ đó mà ra,non_toxic
"chửi nhau sao kg gọi Phone chửi cho dã cái miệng,mà lên dây khoe vàng hả cha,ỉa déo ra cũng dưa lên,bó tay,",toxic
:(( anh trung đít bự,non_toxic
Không biết sơn có quà cho abe không nhỉ ?,non_toxic
??,non_toxic
Ai mà chẳng muốn đẹp,non_toxic
"“Ông già đem hết tiền đãi bạn,dm tháng này thiếu sữa rồi” :)))",toxic
"Chúc mừng năm Kỷ Hợi 2019, chúc mừng nhiều may mắn mới",non_toxic
toang thật 🤣,non_toxic
"Tiền nhiều làm gì ??? Câu hỏi ấy được rất nhiều bạn trẻ và người lớn đã luôn đặt ra , vâng ngày hôm nay tôi xin được trả lời cho câu hỏi của mọi người là tiền nhiều dùng mua Khô Gà Thầy Ba , khô gà nhà thầy ba , rất ngon , đc xé nhỏ vừa miệng , dưới bà",non_toxic
NĂM MỚI RỰC RỠ - NHA TRỞ LẠI RỒI AE !!!,non_toxic
Xin phép AD và mọi người ạ,non_toxic
Sang năm mới nhiều giáo án mới hay hơn nha abe :)),non_toxic
Khi nào có link nhớ gửi nha anh 3 😀,non_toxic
Thầy ơi cấp em học bổng,non_toxic
Sau khi dùng,non_toxic
Tiến Đạt Phạm rèn luyện tay nghề đến đâu rồi em,non_toxic
Cậu Mạnh cao nhân,non_toxic
Chị xinh thế...Chị chửi vẫn xinh..,non_toxic
Mình đâu có đổi tên vậy chời,non_toxic
Nguyễn Thị Duyên cậu fan mixi luôn à.. yêu thế 🤧😁,non_toxic
Chịu á =)))),non_toxic
Phạm Đinh Hoàng Yến why,non_toxic
Đào Tiến Đại Hải trend năm ngoái r,non_toxic
Anh đi nhận nobel toán học mẹ đi🥴,non_toxic
Sáng ra bật dậy xem kết quả nhưng quên nay nằm 3 đại học r 🙄🙄,non_toxic
dỗi thực sự,non_toxic
😂 chân dung của a ấy đây ạ,non_toxic
"Thế là anh lại off stream, k đc 18 buổi rồi",non_toxic
Đi nhậu với mèo hàng xóm xong về phá nhà phá cửa,non_toxic
Moá Bích Tuyết kia t còn chưa về nhà nữa 😒,non_toxic
Luôn Fan Cô,non_toxic
"Đề nghị Anh Dần hát lại bài Cớ sao buồn này Kim ! Rất nhiều người người hâm mộ,tôi sẽ lo bản quyền tác giả !!!!!!!!!!!!!!",non_toxic
Hoàng Đức đánh chết cha m h chứ ở đấy mà cực kì :)),non_toxic
Dlv sủa hộ ?,toxic
Phan Hoài Nhân :)),non_toxic
A châu đẹp zai ghê ák trời. Dì kim dthw quá ik,non_toxic
"Nít ranh gì,nghe 2 củ 1 trận là ông nghĩ đến có tiền mua bỉm sữa",non_toxic
Ôi đm xoạc háng ra đọc hết cái cmt thì đau cả cứt,toxic
Cực kì thuyết phục 😅😅,non_toxic
chỉ là chuyển từ không công khai thành công khai thôi :v,non_toxic
thầy lồn,toxic
Đây là gay hay 3d vậy,non_toxic
Thầy ơi )):,non_toxic
Mấy chị sắm kem trộn chưa nè chăm bảy hủ,non_toxic
Chạy đúng tốc độ cho bắn đến năm sau lêu lêu,non_toxic
Cà ri lam 🤧,non_toxic
Lúc đi rất buồn lúc về rất khùng Ngô Ngọc,non_toxic
Quốc Củn hề,non_toxic
Trung quốc gửi 2 ng hàn đi allstar :v,non_toxic
Xin vd bạn ơi,non_toxic
con hơn cha ... rồi 😆,non_toxic
Đớp lắm lam gi chang beo nhu lợn,toxic
Hanh Viet tất cả những lập luận viết sai chính tả đều như l,toxic
Sống slow thui các bạn,non_toxic
Chi mih hieu co tien con e ko co tien sao di lam ha chi mih hieu,non_toxic
Xin tên clip đi ông,non_toxic
Mixigaming lên tên anh,non_toxic
"Hmm, Trời đã sinh ra Tuấn tại sao còn sinh ra Tiệp :( haizzz",toxic
Lãnh đạo Đà Nẵng của người ta đấy. Còn lãnh đạo Sài Gòn với Hà Nội thì đâu không thấy mặt,non_toxic
"Thầy đánh như thế là ổn áp r, đặc biệt cái giáo án nhường shutdown cho quái là quá ổn áp luôn, yêu thầy :3",non_toxic
xin dược phẩm chị êyyy =)),non_toxic
Thứ hạng kim cương hả thầy? 😀 ?,non_toxic
Đào Mạnh An bố chị ý tin VN nên cho phi cơ riêng đi về thôi có gì phải thắc mắc,non_toxic
Chụt Chụt =)),non_toxic
Cực kỳ thuyết phục =)),non_toxic
Mạnh dạng tuyên bố concept của Iphone năm sau,non_toxic
Ổn quá thầy,non_toxic
này là del có tí nhân phẩm nào nên nó thế :((,non_toxic
Cayyyy😂,non_toxic
Trò này đi sau VN quá 😄😄,non_toxic
Ai cho mình biết nhạc như nào đc không 🥱,non_toxic
Ở nhà ngủ có phải sướng hơn k,non_toxic
La La Hinguyn 😂 lầy ghê,non_toxic
Còn sống mừng quá,non_toxic
"Và họ kêu ngày ấy là ""giải phóng"" miền nam 🤣",toxic
răng anh trần dẹp quá,non_toxic
Giọt nước tràn ly đi.. hãy ra nhiều luật vice lone hơn nữa. tôi ủng hộ,toxic
Thật hả Minh Minh haixx tui là người Hậu Giang nè nếu thật là như z thì mất mặt cho người HG quá 😪😪😪😪,non_toxic
nghe tên ad đã thấy thích rồi,non_toxic
Ngày thường còn có thể nghiêm khắc....nhưng nay trung thu thì nên nhẹ tay chút....lễ tết cần có không khí và màu sắc.....haizzzzz,non_toxic
"Tất nhiên là nhà bác Trần Dần gần kho đạn, tất nhiên là nổ quá xá. Tất nhiên là tất nhiên như vậy đấy .",non_toxic
Đào Thanh Giàu ??? nguồn,non_toxic
"Đôi khi có rất nhiều điều tâm sự nhưng không biết phải nói thế nào, phải nói cùng ai.",non_toxic
Thôi thôi ông im cmn đê ... 🙂,toxic
cô ba ơi cê. ngư ta đi  chị ơi,non_toxic
Ngô Thị Hằng double cánh hoa.hihi,non_toxic
Hợp lý chú ơiiiiiii,non_toxic
Cuộc sống của 1 ông chủ có 1 căn hộ ở chung cư hà đông có người vợ chủ kho khô gà thương hiệu mixifood và bố của 1 idol nổi tiếng:)),non_toxic
Hihi,non_toxic
"Bạn nào điểm thấp cần nâng thì liên hệ mình ngay nhé, mình photoshop cho",non_toxic
Chi ba co căt cho gi khoe khoang sao lôn,toxic
8h tối nay nha,non_toxic
"Thang cc nao ma chang the dc,",toxic
Chị Thái và tội phạm. :))),non_toxic
"May quá, đang tìm chỗ mua",non_toxic
"Như con cặc,",toxic
Bố tui là Tàu lai..Mẹ tui là tầu lai..sanh ra tui là tào lao,non_toxic
Thùy Dươn :)),non_toxic
Mình nhận in thiệp giá rẻ nhé cả nhà 😊😊😊,non_toxic
Về nhà gill ơi,non_toxic
Bọn mày đú trend chậm thế .,non_toxic
Nguyễn Hoàng Anh Tú huhu sợ qá.K chạy grap nữa.về phog ăn ngủ đủ giấc,non_toxic
Đâu phải cứ là người nhật thì có nhân phẩm tốt đâu😀,non_toxic
iu tha'y <33,non_toxic
Chuẩn vl ko cố gắng thì nó cũng ở một lấc thôi không lên được,non_toxic
"@Quốc Bảo Lưu lên phường làm việc là biết liền nha, đôi co ở đây chi cho mệt =]]",non_toxic
Trọng Tô,non_toxic
Cty nhà người ta 🤣🤣🤣,non_toxic
chất vl,non_toxic
Học võ của năm ông lục tổ tức nhiên uh tức nhiên tiger nói học ở thái lan bên siêm riệp(tỉnh bên campuchia)tức nhiên tiger nói bậy chỗ này nha idol bậy bạ qua ồi nha tiger chắc nhiễm corona ồi tiger ưi,non_toxic
Hat nhu lon 🙂,toxic
"Như này thì thế giới theo kịp thế éo nào được. Tía nhà nó biện minh cho hành động đạp con mái là do say rượu, chắc còn con mái kia say cặc",toxic
Vũ Như Quỳnh có Nguyễn Iris vẫn fan hâm mộ trug thành của highland kìa,non_toxic
:((( nhà bố mẹ không bắt wifi nên k coi Anh stream được chỉ đứng trước nhà hút ké wifi hàng xóm để tải video Anh cắt về máy coi,non_toxic
Chị nói dễ thường quá,non_toxic
"Em nói xong giờ kiểu mất hình luôn rồi,nhưng cũng nhẹ nhàng đầu óc hẳn",non_toxic
Thứ nhất : Quyền của CSGT trong TT 01-2016 Không có gì mới so với TT 65-2012. Nên quan điểm cho rằng luật mới ra để kiếm tiền là chưa chịu đọc qua Luật mà phán. Thứ hai: Việc trưng dụng không phải là mới mà tại Luật cũ cũng đã quy định CSGT có quyền tr,non_toxic
Không cho chúng bố ăn là chết với chúng bố. Thiên đường xhcn nó thế đấy con ạ.,toxic
Đẹp trai mà còn chân thật nữa <3,non_toxic
mỗi câu đấy nhai đi nhai lại trông chán vãi lồn,toxic
Đề nghị sống chậm,non_toxic
Vl,non_toxic
thu dan ba mo miệng  ra nghe thui như dong cuc,toxic
Chúc mừng abe nha ( mong thầy làm đúng lời hứa ),non_toxic
Dang Khoa Nguyen nhật cũng có nhật this nhật that =)))),non_toxic
Nta xạo lồn hay k kệ mẹ đi. Nghe vui vui giải trí là dc r. Còn vào khẩu nghiệp lri cho tội con cháu,toxic
Hoàng Dương j toi co' ne`,non_toxic
🤔 fan cung cần đc nhân giống,non_toxic
Bảo Nguyễn um tuy,non_toxic
Làm gì có chuyện 1 chai nc hoa mà có vài trăm k 1 chai trời. toàn hàng fake thôi,non_toxic
Đây là đàn ông hay đàn bà v?,non_toxic
Nguyễn Đức Tùng tớ bít mà,non_toxic
Cho mình hỏi anh độ thường live ở đâu ý ạ ?,non_toxic
<3..,non_toxic
Để từ từ... suy nghĩ đã:)),non_toxic
"Giống mấy bà bán cơm vậy, lúc thịt heo lên giá thì tăng giá cơm lúc thịt heo xuống thì giá cơm vẫn thế",non_toxic
các bạn phải nên mưng vì bây lâu nj đã yêu và ngủ với vợ thăng khác chứ,non_toxic
"Bạn bảo bạn yêu nước, bạn thương nước. Thế mà bạn lại mang dịch về nước nhà à, đấy là hại nước mình rồi!!",non_toxic
Mạng bên thái live được k a ơi,non_toxic
Tu bi không tình yêu...,non_toxic
Lê Hoàng Trọng bác cho tui xin vd đc k bác,non_toxic
"Bích Huyền chào bạn, người quên tag :))))) thật vui vì bạn đã thấy",non_toxic
Dù abe xóa kênh nhưng em vẫn ủng hộ abe,non_toxic
Thick con gái dâm đãng😋😌,non_toxic
Trần Vỹ lạc trôi đi đâu đấy ông ay 😂😂😂,non_toxic
Toang thật,non_toxic
Không 1 cái phẫn nộ vì quá chill :3,non_toxic
Chúc kênh panba được nhiều sub. Yêu abe,non_toxic
Lên tiếng mà khoe giàu có thay mắc cười cho ba quá ba ơi. Dẹp di. Giàu không cần nói ai cũng biết,non_toxic
💖❤❤❤❤💖💖💖💖💑💑💑💑💑💑🐄🐄💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓,non_toxic
Chị Mỹ Duyên tốt quá,non_toxic
Baroibeo đi ngủ r,non_toxic
chúng nó nhập viện để chữa tai rồi thầy à,non_toxic
Tối nay thấy youtube báo a độ onl thì ae cũng biết là ai sắp ngồi trước màn hình rồi đấy :)))),non_toxic
Ngô kỷ mà thấy bác Dần múa vỏ là chạy mất dép,non_toxic
:))),non_toxic
Sản phẩm này được không thầy,non_toxic
"nữ sinh chạm vào mà CA đi tù 9 tháng, CA chạm vào má chị bán hàng rong chảy máu tạm đình chỉ =]]z báo còn viết thêm chị ấy chăn dắt ăn xin mới ghê",non_toxic
á à ..,non_toxic
Cho mình xin ảnh gốc natra với 🙂🙂,non_toxic
Nhưng mà em say xe 🙂,non_toxic
Báo tuổi trẻ cử phóng viên đi quay rồi muốn gì nữa -_-.,non_toxic
Cho hỏi đây là bài gì thế,non_toxic
Ở VN làm dân thường khổ như chó. Bảo sao ng ta đi thoát ly đc thì ko có ai muốn về.,non_toxic
Sau khi ông này khỏi bệnh nên cho đi khám não,toxic
Nguyễn Thanh Vũ học trò của thầy ở rank vàng đây. 😁,non_toxic
"anh Độ đáng yêu, mình còn đáng yêu hơn anh Độ nhiều:)",non_toxic
Chọt dô đít sela,non_toxic
Nói thật là em là nghề md. Hôm qua gặp 2 thằng ham lon nhanh quá thiếu tền. Anh em nghĩa hiệp 4 phương 8 hướng trả công bằng cho em với :'(,non_toxic
Nguyễn Tuấn Phong sad :(((,non_toxic
Tấc nghiêng tôi :Nhà tiên tri vat,non_toxic
Trinh ThỊ wz,non_toxic
xong nghiên cứu làm luôn cái grab cave ấy :v,non_toxic
tan cửa lát nhà,non_toxic
Đỗ Hoàng sao nhìn hog giống tí nào 🤔,non_toxic
Khác biệt thật,non_toxic
Cười xỉu =)))),non_toxic
Gửi thầy ý tưởng logo nếu thầy định lập kênh YouTube nhé thầy dấu bé ba,non_toxic
Mình  hỏi  thử  tý  haa bạn  mc nam này  có  PHẢI  hai phái  k hiii,non_toxic
Được thầy ơi,non_toxic
Linh Mít lên Cầu Giấy mà tìm phòng b êiiii 🤣,non_toxic
Trần Dần đã đạt cảnh giới cao nhất của thần quyền là...thần kinh,toxic
Yêu cô quá đi ❤,non_toxic
Nhờn vs Tùng Sói và cái kết,non_toxic
"Chuyện như thế này mà công an ko vào cuộc để có câu trả lời đích đáng cho dân,thì chắc xã hội này loạn mất.",non_toxic
dây truyền bằng vàng trắng 😤,non_toxic
Ok không,non_toxic
Ci Khánh  chi duyên  quá  duyên.......  Tập này co ci mik hiếu ...cười  từ đầu  đến  cuối,non_toxic
Bị mất chút đỉnh + bị xin tiền thôi chứ mất hết sao được,non_toxic
Và top 1 là dành cho thằng Tùng nhà tôi thưa quý vị và các bạn,non_toxic
Tấn Thời kiểu k có cao trào nhưng nhạc nghe hay và lạ tai,non_toxic
Là một thằng con trai,non_toxic
Quang Minh Quang,non_toxic
Người du lịch ko muốn quay lại. Đi 1 lần là muốn chửi thề rồi.,toxic
Nhin cung mác cuoi  giong hê qua,non_toxic
Giống cái giọng cười của Mao đệ quá vậy ta kaka,non_toxic
@theanh nguyen sấm Chạng Chình ko nói hả :),non_toxic
Ngụ ý của anh bảy vịt quay là???cả đất nước Việt Nam chỗ nào cũng có bọn tàu cộng nó nắm đầu hết.,toxic
Thầy nhờ anh quang cuốn hay sena đánh hộ vậy,non_toxic
Ai nguoi bac  vao nghe no chui nay     Con nay gap no phai xe hang no ra sat muoi thoi.  Chu khg cho no len mang xin nua,toxic
Mô phật,non_toxic
Từ từ ae ơi,non_toxic
Thằng Thái điểm danh :3,non_toxic
Mua vài cái về chơi,non_toxic
Hé lo,non_toxic
"Hôm nay chiếu phim cuối tuần: ""Rời nhà đi con""",non_toxic
Tien tri gì nói chuyện k đâu ra đâu. Lạc đề mấy chục lần vậy ô noi.,toxic
"Buồn nhỉ, cộng sản vô thần thì lấy đâu ra thiên đường. Muốn thiên đường thì hỏi dân công giáo nhé. Phải ko ad",non_toxic
Chưoi chêt moe no chi,non_toxic
Tiên tri Trần Dần nói chuyện rất hay: người VN phải yêu thương lẫn nhau.,non_toxic
Ngu vl =))),toxic
"Trần Dần nói chưa hết câu mọi người ạ. Nguyên câu phải là “ dao chặt không đứt, không ăn tiền”.",non_toxic
Hinata Miyukina :(,non_toxic
Cực kì đẹp trai :)),non_toxic
Cười sml,non_toxic
nói nghe hào hùng lắm nhưng mà công nhận đúng vl anh uwiiiiii :v,non_toxic
Lỗi là do yếu sinh lí 😑,non_toxic
Chúc cô Panda và Thầy Ba và Bò Viên và các bạn nữ trong lớp 20/10 vui vẻ <3,non_toxic
Phúc du anh son beat tạo nên 1 bản rap hoàn hảo,non_toxic
Các em nhớ subrai kênh của thầy để thầy được nút vàng trước khi đi sing về nha :))),non_toxic
Tuấn Kiệt 🙂,non_toxic
Yepp,non_toxic
"Chào em ! Hôm nay em đẹp lắm luôn . Bọn chị ủng hộ em ! Em hãy dùng văn hóa chửi - Chửi đau chửi đớn con chó Linh em nhé .
Chào em .",toxic
"Cô có duyên lắm luôn à ,thương cô có gì nói đó,nhìn mến lắm luôn.",non_toxic
